tipo,ubicacion,timestamp,comuna
Corte,Calle falsa #2086,2025-06-01T05:19:34.189421,Santiago
Detención,Calle falsa #2944,2025-06-03T08:02:57.189421,Providencia
Corte,Calle falsa #2120,2025-05-30T07:31:23.189421,Ñuñoa
Policía,Calle falsa #2245,2025-05-29T18:20:10.189421,Puente Alto
Policía,Calle falsa #2276,2025-05-29T23:52:30.189421,La Florida
Policía,Calle falsa #802,2025-06-01T15:55:12.189421,Providencia
Corte,Calle falsa #1620,2025-06-02T00:52:42.189421,Macul
Accidente,Calle falsa #1506,2025-05-30T00:31:20.189421,Santiago
Accidente,Calle falsa #1522,2025-06-01T19:58:27.189421,Puente Alto
Policía,Calle falsa #80,2025-06-02T21:13:55.189421,Santiago
Detención,Calle falsa #203,2025-05-30T12:33:40.189421,Santiago
Atasco,Calle falsa #385,2025-06-02T20:37:09.189421,Santiago
Policía,Calle falsa #120,2025-05-30T20:52:54.189421,Ñuñoa
Policía,Calle falsa #2474,2025-06-03T06:41:20.189421,Macul
Policía,Calle falsa #226,2025-06-03T02:20:27.189421,Macul
Corte,Calle falsa #1524,2025-06-01T12:26:28.189421,Ñuñoa
Atasco,Calle falsa #2083,2025-05-30T09:30:42.189421,Ñuñoa
Policía,Calle falsa #449,2025-05-31T17:41:53.189421,Macul
Policía,Calle falsa #2427,2025-06-01T12:46:31.189421,La Florida
Accidente,Calle falsa #2683,2025-06-03T09:31:50.189421,La Florida
Atasco,Calle falsa #1210,2025-06-03T04:27:46.189421,Maipú
Atasco,Calle falsa #1661,2025-06-01T09:12:03.189421,Macul
Accidente,Calle falsa #2942,2025-05-30T11:02:52.189421,Providencia
Accidente,Calle falsa #55,2025-06-02T20:56:32.189421,Macul
Detención,Calle falsa #1370,2025-05-31T18:57:07.189421,Santiago
Atasco,Calle falsa #2667,2025-06-03T05:21:03.189421,Puente Alto
Detención,Calle falsa #1979,2025-05-31T02:35:00.189421,Maipú
Policía,Calle falsa #1335,2025-06-01T17:57:52.189421,Providencia
Atasco,Calle falsa #2129,2025-06-01T01:25:53.189421,La Florida
Corte,Calle falsa #1639,2025-06-02T13:24:16.189421,La Florida
Policía,Calle falsa #1536,2025-05-31T21:15:55.189421,La Florida
Atasco,Calle falsa #856,2025-06-01T20:24:35.189421,Maipú
Policía,Calle falsa #1865,2025-06-02T04:40:07.189421,Puente Alto
Atasco,Calle falsa #255,2025-06-02T18:28:36.189421,Santiago
Detención,Calle falsa #328,2025-05-31T17:40:51.189421,Santiago
Detención,Calle falsa #821,2025-06-03T07:55:20.189421,Macul
Policía,Calle falsa #391,2025-05-31T18:21:41.189421,Ñuñoa
Accidente,Calle falsa #1870,2025-06-03T10:14:01.189421,Ñuñoa
Policía,Calle falsa #2625,2025-05-30T20:17:52.189421,Las Condes
Accidente,Calle falsa #1959,2025-05-31T18:03:19.189421,La Florida
Accidente,Calle falsa #300,2025-06-01T05:45:48.189421,Providencia
Policía,Calle falsa #1311,2025-05-31T02:34:10.189421,La Florida
Accidente,Calle falsa #1078,2025-05-31T23:13:09.189421,Maipú
Accidente,Calle falsa #2621,2025-06-02T08:44:22.189421,Santiago
Policía,Calle falsa #2513,2025-05-30T18:37:05.189421,Puente Alto
Bache,Calle falsa #2405,2025-06-01T02:02:17.189421,Providencia
Accidente,Calle falsa #820,2025-06-01T15:36:58.189421,Puente Alto
Bache,Calle falsa #353,2025-06-03T11:47:16.189421,Las Condes
Policía,Calle falsa #1016,2025-06-02T17:39:30.189421,Santiago
Policía,Calle falsa #2086,2025-06-01T18:29:49.189421,Las Condes
Bache,Calle falsa #2513,2025-05-31T02:02:01.189421,Providencia
Atasco,Calle falsa #1384,2025-05-31T11:20:44.189421,Providencia
Bache,Calle falsa #1279,2025-05-30T19:06:44.189421,Ñuñoa
Atasco,Calle falsa #140,2025-05-30T17:46:57.189421,Maipú
Accidente,Calle falsa #1334,2025-05-29T22:05:25.189421,Providencia
Accidente,Calle falsa #766,2025-05-31T17:19:24.189421,Maipú
Policía,Calle falsa #2243,2025-05-29T18:30:53.189421,Maipú
Accidente,Calle falsa #1815,2025-06-01T01:34:30.189421,Macul
Accidente,Calle falsa #909,2025-05-31T16:40:08.189421,Santiago
Bache,Calle falsa #1587,2025-05-31T11:41:28.189421,Las Condes
Accidente,Calle falsa #1256,2025-06-02T16:30:33.189421,Providencia
Accidente,Calle falsa #445,2025-06-01T05:37:12.189421,Ñuñoa
Policía,Calle falsa #2085,2025-05-30T17:51:31.189421,Providencia
Atasco,Calle falsa #1340,2025-06-02T15:46:56.189421,Macul
Accidente,Calle falsa #537,2025-06-02T09:26:03.189421,Ñuñoa
Atasco,Calle falsa #2364,2025-05-31T11:09:13.189421,Santiago
Atasco,Calle falsa #2088,2025-05-31T11:42:24.189421,Macul
Corte,Calle falsa #1799,2025-05-31T15:50:40.189421,Santiago
Policía,Calle falsa #131,2025-06-02T13:43:56.189421,Puente Alto
Atasco,Calle falsa #9,2025-06-01T00:56:22.189421,Puente Alto
Policía,Calle falsa #876,2025-05-30T03:53:31.189421,Ñuñoa
Corte,Calle falsa #2755,2025-05-30T02:29:04.189421,La Florida
Atasco,Calle falsa #2686,2025-05-30T00:56:27.189421,Maipú
Accidente,Calle falsa #596,2025-06-03T03:19:37.189421,Ñuñoa
Policía,Calle falsa #723,2025-05-30T17:35:47.189421,Providencia
Corte,Calle falsa #1401,2025-06-01T02:12:31.189421,Maipú
Policía,Calle falsa #2934,2025-06-02T16:39:26.189421,Maipú
Bache,Calle falsa #2207,2025-05-30T11:52:51.189421,Santiago
Atasco,Calle falsa #78,2025-06-03T00:08:08.189421,Maipú
Policía,Calle falsa #1547,2025-06-03T11:02:09.189421,Santiago
Policía,Calle falsa #630,2025-06-03T08:31:03.189421,Santiago
Accidente,Calle falsa #1523,2025-06-01T14:42:28.189421,Macul
Accidente,Calle falsa #85,2025-05-30T10:21:33.189421,Santiago
Bache,Calle falsa #1875,2025-05-31T04:04:43.189421,Ñuñoa
Detención,Calle falsa #648,2025-06-02T10:08:37.189421,Ñuñoa
Atasco,Calle falsa #1747,2025-05-30T14:59:52.189421,Santiago
Corte,Calle falsa #1465,2025-06-02T01:49:58.189421,Las Condes
Accidente,Calle falsa #2923,2025-06-01T17:43:01.189421,Puente Alto
Corte,Calle falsa #2053,2025-05-31T14:13:46.189421,Ñuñoa
Bache,Calle falsa #2816,2025-05-30T03:49:30.189421,Las Condes
Atasco,Calle falsa #787,2025-05-31T04:01:22.189421,Ñuñoa
Policía,Calle falsa #1083,2025-06-02T07:04:26.189421,Macul
Policía,Calle falsa #1575,2025-06-03T10:53:24.189421,Las Condes
Policía,Calle falsa #2875,2025-06-02T12:47:27.189421,Ñuñoa
Policía,Calle falsa #2110,2025-05-30T08:37:46.189421,Maipú
Policía,Calle falsa #2166,2025-05-30T08:05:40.189421,La Florida
Policía,Calle falsa #264,2025-06-02T01:52:15.189421,La Florida
Accidente,Calle falsa #328,2025-05-29T19:03:36.189421,Ñuñoa
Accidente,Calle falsa #422,2025-05-31T02:23:20.189421,La Florida
Policía,Calle falsa #1688,2025-06-01T17:13:36.189421,Macul
Accidente,Calle falsa #2639,2025-05-31T17:30:21.189421,Maipú
Atasco,Calle falsa #2910,2025-06-01T21:34:46.189421,Santiago
Accidente,Calle falsa #330,2025-05-31T07:47:41.189421,Santiago
Corte,Calle falsa #1388,2025-05-31T04:05:17.189421,Maipú
Corte,Calle falsa #196,2025-06-02T10:10:32.189421,Macul
Atasco,Calle falsa #899,2025-06-03T10:28:49.189421,Macul
Accidente,Calle falsa #2046,2025-06-03T11:10:34.189421,Maipú
Atasco,Calle falsa #183,2025-05-30T05:02:20.189421,Puente Alto
Bache,Calle falsa #300,2025-06-03T16:57:41.189421,Macul
Corte,Calle falsa #2281,2025-06-02T23:05:32.189421,Santiago
Accidente,Calle falsa #1782,2025-05-30T21:55:31.189421,Maipú
Policía,Calle falsa #2045,2025-05-30T14:56:53.189421,Ñuñoa
Accidente,Calle falsa #2051,2025-06-01T23:43:10.189421,Maipú
Corte,Calle falsa #1056,2025-06-01T04:34:52.189421,Maipú
Policía,Calle falsa #1118,2025-06-03T01:20:59.189421,Santiago
Accidente,Calle falsa #1991,2025-05-30T02:40:44.189421,Ñuñoa
Policía,Calle falsa #2044,2025-06-02T08:44:26.189421,Macul
Policía,Calle falsa #1251,2025-05-30T09:04:55.189421,La Florida
Policía,Calle falsa #177,2025-06-02T03:44:29.189421,La Florida
Atasco,Calle falsa #194,2025-05-31T16:19:05.189421,Puente Alto
Accidente,Calle falsa #2988,2025-06-02T10:27:05.189421,Santiago
Policía,Calle falsa #1464,2025-05-30T01:51:45.189421,Ñuñoa
Corte,Calle falsa #1002,2025-06-02T23:54:10.189421,Ñuñoa
Accidente,Calle falsa #1385,2025-05-29T19:48:35.189421,Providencia
Detención,Calle falsa #1420,2025-06-02T13:06:39.189421,Santiago
Atasco,Calle falsa #1310,2025-05-31T07:21:21.189421,La Florida
Accidente,Calle falsa #861,2025-05-31T10:20:35.189421,La Florida
Atasco,Calle falsa #2585,2025-06-01T13:37:30.189421,Providencia
Accidente,Calle falsa #2455,2025-05-30T13:29:58.189421,Santiago
Atasco,Calle falsa #732,2025-06-02T21:46:19.189421,Santiago
Corte,Calle falsa #368,2025-05-31T13:09:06.189421,Las Condes
Atasco,Calle falsa #2877,2025-05-31T07:33:52.189421,Macul
Policía,Calle falsa #761,2025-06-02T21:51:12.189421,Providencia
Atasco,Calle falsa #2596,2025-06-03T03:29:49.189421,Providencia
Accidente,Calle falsa #2251,2025-06-03T01:55:35.189421,Ñuñoa
Policía,Calle falsa #2475,2025-06-02T09:25:05.189421,Ñuñoa
Atasco,Calle falsa #2500,2025-05-30T15:10:00.189421,Las Condes
Atasco,Calle falsa #153,2025-06-03T12:21:04.189421,Las Condes
Accidente,Calle falsa #2639,2025-05-30T11:16:23.189421,Las Condes
Accidente,Calle falsa #870,2025-05-31T16:01:08.189421,Puente Alto
Corte,Calle falsa #767,2025-06-01T14:32:18.189421,Santiago
Corte,Calle falsa #2266,2025-06-01T07:38:23.189421,Las Condes
Atasco,Calle falsa #877,2025-06-03T13:41:13.189421,Puente Alto
Accidente,Calle falsa #1314,2025-06-02T07:10:52.189421,Macul
Accidente,Calle falsa #1782,2025-06-01T16:17:33.189421,Ñuñoa
Atasco,Calle falsa #1334,2025-06-02T21:12:35.189421,Maipú
Accidente,Calle falsa #2978,2025-05-31T19:59:50.189421,Las Condes
Accidente,Calle falsa #1199,2025-05-30T23:25:49.189421,Maipú
Accidente,Calle falsa #2638,2025-06-01T22:34:14.189421,La Florida
Accidente,Calle falsa #2034,2025-05-31T06:41:47.189421,Puente Alto
Policía,Calle falsa #2697,2025-05-31T17:36:52.189421,Las Condes
Accidente,Calle falsa #214,2025-06-01T16:58:38.189421,Macul
Accidente,Calle falsa #1449,2025-05-30T01:51:28.189421,Santiago
Atasco,Calle falsa #1503,2025-06-03T11:22:36.189421,Macul
Accidente,Calle falsa #296,2025-05-30T03:20:58.189421,Las Condes
Accidente,Calle falsa #503,2025-06-01T19:41:50.189421,Maipú
Accidente,Calle falsa #2529,2025-05-30T18:24:07.189421,Macul
Policía,Calle falsa #1353,2025-05-31T09:09:45.189421,Santiago
Bache,Calle falsa #1693,2025-06-03T02:47:44.189421,La Florida
Policía,Calle falsa #2286,2025-06-02T22:10:28.189421,Macul
Policía,Calle falsa #2403,2025-05-30T17:56:36.189421,Ñuñoa
Accidente,Calle falsa #1977,2025-05-31T08:46:34.189421,La Florida
Corte,Calle falsa #1108,2025-05-31T13:36:07.189421,Macul
Corte,Calle falsa #2535,2025-06-03T07:25:29.189421,Providencia
Atasco,Calle falsa #2979,2025-05-31T20:12:01.189421,Las Condes
Accidente,Calle falsa #1398,2025-06-02T16:31:31.189421,Puente Alto
Corte,Calle falsa #2330,2025-06-01T03:44:18.189421,Ñuñoa
Atasco,Calle falsa #2948,2025-06-02T08:33:04.189421,Macul
Policía,Calle falsa #179,2025-05-31T01:37:15.189421,Las Condes
Accidente,Calle falsa #33,2025-05-29T20:23:53.189421,Macul
Detención,Calle falsa #2397,2025-05-30T04:25:28.189421,Puente Alto
Corte,Calle falsa #591,2025-05-30T04:36:08.189421,Ñuñoa
Corte,Calle falsa #661,2025-06-01T03:14:53.189421,Las Condes
Atasco,Calle falsa #113,2025-06-01T02:08:57.189421,Ñuñoa
Atasco,Calle falsa #1078,2025-06-02T15:49:46.189421,Providencia
Accidente,Calle falsa #2121,2025-05-30T14:42:50.189421,Maipú
Atasco,Calle falsa #2214,2025-05-30T15:23:34.189421,La Florida
Policía,Calle falsa #1904,2025-06-01T07:31:23.189421,Santiago
Policía,Calle falsa #1035,2025-06-03T13:39:14.189421,Providencia
Policía,Calle falsa #87,2025-05-31T00:37:35.189421,Puente Alto
Policía,Calle falsa #34,2025-06-02T15:05:02.189421,Maipú
Policía,Calle falsa #836,2025-06-03T02:40:52.189421,La Florida
Policía,Calle falsa #2694,2025-06-03T04:23:46.189421,Puente Alto
Policía,Calle falsa #590,2025-06-01T02:58:51.189421,Las Condes
Policía,Calle falsa #798,2025-06-02T14:42:27.189421,La Florida
Policía,Calle falsa #908,2025-06-03T01:54:46.189421,Maipú
Accidente,Calle falsa #2466,2025-05-29T18:25:11.189421,La Florida
Atasco,Calle falsa #2043,2025-05-29T17:35:58.189421,Maipú
Policía,Calle falsa #297,2025-05-30T07:36:28.189421,Macul
Accidente,Calle falsa #2200,2025-06-03T08:43:53.189421,Providencia
Accidente,Calle falsa #1425,2025-05-31T13:44:11.189421,Providencia
Policía,Calle falsa #1990,2025-06-03T09:45:14.189421,Maipú
Policía,Calle falsa #622,2025-05-31T19:32:17.189421,La Florida
Policía,Calle falsa #2427,2025-05-30T18:25:51.189421,Macul
Atasco,Calle falsa #2471,2025-06-02T20:30:50.189421,Providencia
Policía,Calle falsa #19,2025-05-30T11:15:12.189421,Providencia
Policía,Calle falsa #2321,2025-06-03T07:56:50.189421,Macul
Accidente,Calle falsa #2681,2025-05-31T20:01:26.189421,Providencia
Corte,Calle falsa #1466,2025-06-01T14:45:35.189421,Santiago
Accidente,Calle falsa #176,2025-05-31T10:35:15.189421,Las Condes
Policía,Calle falsa #585,2025-06-01T18:07:10.189421,Providencia
Bache,Calle falsa #391,2025-05-31T18:32:42.189421,La Florida
Policía,Calle falsa #327,2025-05-30T19:39:24.189421,La Florida
Policía,Calle falsa #1610,2025-06-03T01:50:20.189421,Macul
Corte,Calle falsa #2964,2025-06-02T19:36:38.189421,Providencia
Bache,Calle falsa #1510,2025-05-31T17:31:21.189421,Puente Alto
Policía,Calle falsa #2477,2025-05-30T11:25:18.189421,Santiago
Accidente,Calle falsa #866,2025-05-30T21:20:45.189421,Santiago
Accidente,Calle falsa #1004,2025-06-02T00:42:36.189421,Macul
Policía,Calle falsa #1349,2025-06-03T13:53:44.189421,Maipú
Detención,Calle falsa #520,2025-06-01T13:21:45.189421,Ñuñoa
Accidente,Calle falsa #2939,2025-06-03T00:20:47.189421,La Florida
Policía,Calle falsa #2772,2025-05-30T23:33:29.189421,Ñuñoa
Atasco,Calle falsa #689,2025-05-30T01:10:12.189421,Las Condes
Atasco,Calle falsa #1273,2025-06-01T08:44:39.189421,Ñuñoa
Accidente,Calle falsa #2758,2025-05-31T15:18:58.189421,Santiago
Policía,Calle falsa #1213,2025-05-30T22:19:48.189421,Maipú
Accidente,Calle falsa #1501,2025-06-01T06:51:27.189421,Providencia
Corte,Calle falsa #1504,2025-05-30T23:11:41.189421,Macul
Corte,Calle falsa #523,2025-06-02T11:26:41.189421,Las Condes
Policía,Calle falsa #2465,2025-06-02T21:07:57.189421,Santiago
Bache,Calle falsa #2259,2025-06-02T19:26:58.189421,Las Condes
Atasco,Calle falsa #2759,2025-06-02T22:45:25.189421,Puente Alto
Policía,Calle falsa #2948,2025-06-02T06:14:55.189421,Puente Alto
Atasco,Calle falsa #2899,2025-06-03T04:57:21.189421,Santiago
Policía,Calle falsa #1569,2025-05-31T06:42:49.189421,Macul
Accidente,Calle falsa #1562,2025-06-02T21:47:12.189421,Maipú
Bache,Calle falsa #1983,2025-06-02T01:08:02.189421,Las Condes
Policía,Calle falsa #679,2025-06-01T15:29:24.189421,Ñuñoa
Accidente,Calle falsa #2349,2025-06-02T06:51:47.189421,La Florida
Accidente,Calle falsa #2719,2025-06-01T13:58:15.189421,Las Condes
Accidente,Calle falsa #1666,2025-06-03T13:23:30.189421,La Florida
Accidente,Calle falsa #791,2025-05-31T00:17:49.189421,Ñuñoa
Accidente,Calle falsa #586,2025-05-29T20:51:53.189421,Santiago
Accidente,Calle falsa #2697,2025-05-30T12:48:39.189421,Las Condes
Atasco,Calle falsa #1909,2025-05-30T01:38:24.189421,Las Condes
Bache,Calle falsa #1988,2025-05-31T03:28:53.189421,Macul
Policía,Calle falsa #1830,2025-05-31T19:20:58.189421,Puente Alto
Atasco,Calle falsa #431,2025-05-30T17:34:15.189421,La Florida
Accidente,Calle falsa #1721,2025-06-01T16:05:27.189421,Puente Alto
Policía,Calle falsa #1895,2025-05-29T23:04:13.189421,La Florida
Policía,Calle falsa #1102,2025-05-30T18:39:09.189421,Santiago
Corte,Calle falsa #811,2025-06-01T23:42:43.189421,Maipú
Accidente,Calle falsa #1890,2025-05-30T11:59:03.189421,Macul
Policía,Calle falsa #743,2025-05-30T11:25:23.189421,Macul
Policía,Calle falsa #2468,2025-05-31T10:39:22.189421,Macul
Policía,Calle falsa #1391,2025-06-02T08:37:06.189421,Puente Alto
Bache,Calle falsa #2571,2025-06-02T18:35:43.189421,Macul
Policía,Calle falsa #726,2025-05-31T05:25:59.189421,La Florida
Policía,Calle falsa #1163,2025-05-30T11:39:17.189421,La Florida
Policía,Calle falsa #920,2025-06-01T16:20:13.189421,Santiago
Atasco,Calle falsa #270,2025-05-31T19:21:30.189421,Las Condes
Policía,Calle falsa #597,2025-05-30T05:48:43.189421,Providencia
Atasco,Calle falsa #1615,2025-06-03T00:25:43.189421,Maipú
Policía,Calle falsa #2366,2025-05-29T17:34:17.189421,Macul
Policía,Calle falsa #1391,2025-05-31T20:40:16.189421,Las Condes
Accidente,Calle falsa #938,2025-06-02T10:15:51.189421,Providencia
Accidente,Calle falsa #2373,2025-06-02T06:28:44.189421,Providencia
Corte,Calle falsa #701,2025-05-29T19:05:27.189421,Puente Alto
Corte,Calle falsa #2145,2025-06-03T04:24:48.189421,Ñuñoa
Policía,Calle falsa #2367,2025-05-31T18:19:21.189421,Santiago
Corte,Calle falsa #737,2025-05-30T12:33:40.189421,Providencia
Policía,Calle falsa #1664,2025-06-03T03:39:57.189421,Las Condes
Corte,Calle falsa #2860,2025-06-02T14:33:27.189421,Ñuñoa
Corte,Calle falsa #2402,2025-05-31T20:38:03.189421,Maipú
Accidente,Calle falsa #2060,2025-06-03T12:27:46.189421,Maipú
Corte,Calle falsa #1643,2025-06-02T10:51:56.189421,Las Condes
Detención,Calle falsa #16,2025-05-31T18:02:15.189421,Puente Alto
Corte,Calle falsa #1820,2025-05-31T01:32:42.189421,Macul
Policía,Calle falsa #2367,2025-05-29T19:26:51.189421,Las Condes
Atasco,Calle falsa #2181,2025-06-01T09:27:44.189421,Las Condes
Accidente,Calle falsa #2020,2025-06-03T16:54:00.189421,Puente Alto
Policía,Calle falsa #2829,2025-06-01T21:59:49.189421,Las Condes
Corte,Calle falsa #492,2025-05-31T22:45:27.189421,Ñuñoa
Accidente,Calle falsa #1514,2025-06-03T10:39:40.189421,Providencia
Policía,Calle falsa #746,2025-05-31T18:59:53.189421,Puente Alto
Accidente,Calle falsa #1049,2025-06-02T12:22:08.189421,Macul
Accidente,Calle falsa #2054,2025-06-02T21:54:49.189421,Puente Alto
Corte,Calle falsa #1163,2025-06-01T20:07:26.189421,Maipú
Corte,Calle falsa #1325,2025-05-30T12:54:59.189421,Maipú
Accidente,Calle falsa #1634,2025-06-02T09:54:40.189421,Providencia
Corte,Calle falsa #1728,2025-06-02T21:25:23.189421,Las Condes
Atasco,Calle falsa #1819,2025-05-30T21:43:16.189421,Puente Alto
Policía,Calle falsa #2231,2025-06-02T17:47:26.189421,Las Condes
Policía,Calle falsa #2155,2025-06-02T23:59:57.189421,La Florida
Accidente,Calle falsa #2444,2025-06-02T08:26:03.189421,Las Condes
Policía,Calle falsa #1618,2025-05-31T21:56:48.189421,Providencia
Atasco,Calle falsa #2360,2025-06-02T19:10:44.189421,Las Condes
Policía,Calle falsa #197,2025-06-02T01:16:33.189421,Ñuñoa
Accidente,Calle falsa #1206,2025-06-01T16:54:44.189421,Santiago
Accidente,Calle falsa #2984,2025-06-03T13:48:35.189421,Macul
Atasco,Calle falsa #618,2025-06-01T12:40:29.189421,La Florida
Policía,Calle falsa #2349,2025-06-02T10:12:38.189421,Macul
Corte,Calle falsa #2639,2025-06-01T14:14:31.189421,La Florida
Atasco,Calle falsa #948,2025-06-01T07:42:55.189421,Macul
Atasco,Calle falsa #1121,2025-05-30T08:09:03.189421,Puente Alto
Accidente,Calle falsa #1300,2025-05-30T03:44:08.189421,Puente Alto
Atasco,Calle falsa #2512,2025-06-02T01:15:24.189421,Ñuñoa
Policía,Calle falsa #2056,2025-06-01T05:53:02.189421,Maipú
Accidente,Calle falsa #82,2025-05-30T15:50:51.189421,Maipú
Policía,Calle falsa #1289,2025-05-30T05:18:59.189421,Maipú
Policía,Calle falsa #817,2025-06-01T06:42:08.189421,Ñuñoa
Atasco,Calle falsa #534,2025-06-03T01:00:03.189421,Macul
Atasco,Calle falsa #403,2025-05-31T00:22:29.189421,Las Condes
Policía,Calle falsa #2047,2025-06-01T09:18:33.189421,Maipú
Detención,Calle falsa #453,2025-05-31T07:38:21.189421,Las Condes
Policía,Calle falsa #815,2025-06-03T04:38:15.189421,Ñuñoa
Policía,Calle falsa #2802,2025-06-01T09:08:45.189421,Ñuñoa
Accidente,Calle falsa #2555,2025-06-03T03:11:07.189421,Santiago
Detención,Calle falsa #1825,2025-06-03T01:14:12.189421,Puente Alto
Corte,Calle falsa #2885,2025-06-02T23:30:11.189421,Ñuñoa
Corte,Calle falsa #1329,2025-06-01T23:19:10.189421,Santiago
Accidente,Calle falsa #1362,2025-06-03T05:09:35.189421,Las Condes
Policía,Calle falsa #1580,2025-05-31T03:25:52.189421,Ñuñoa
Atasco,Calle falsa #993,2025-05-30T07:38:29.189421,Maipú
Atasco,Calle falsa #570,2025-06-02T02:25:23.189421,Las Condes
Detención,Calle falsa #679,2025-06-01T13:31:16.189421,Santiago
Detención,Calle falsa #1508,2025-05-31T08:30:13.189421,Santiago
Atasco,Calle falsa #2405,2025-05-31T10:06:12.189421,La Florida
Policía,Calle falsa #507,2025-06-02T04:41:23.189421,La Florida
Policía,Calle falsa #2256,2025-05-30T13:48:00.189421,Puente Alto
Accidente,Calle falsa #1950,2025-05-31T04:33:50.189421,Puente Alto
Accidente,Calle falsa #1846,2025-06-01T22:42:46.189421,Santiago
Policía,Calle falsa #1606,2025-06-02T23:11:07.189421,Las Condes
Corte,Calle falsa #853,2025-05-31T08:13:14.189421,Santiago
Corte,Calle falsa #2738,2025-05-30T14:28:14.189421,Santiago
Atasco,Calle falsa #2654,2025-06-02T06:34:21.189421,La Florida
Policía,Calle falsa #1242,2025-06-02T21:32:35.189421,Las Condes
Policía,Calle falsa #2725,2025-06-02T04:35:04.189421,Providencia
Policía,Calle falsa #1572,2025-05-30T11:31:58.189421,Macul
Atasco,Calle falsa #1836,2025-06-01T18:13:27.189421,Las Condes
